utility,pcr_target,measure_date,viral_conc_raw_LP1,viral_conc_raw_LP2,viral_conc_raw_LP3,lab_phase
Utility4,sars-cov-2,2022-11-14,6512,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-16,46096,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-21,48663,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-23,2000,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-28,176608,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-30,69849,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-05,207741,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-07,26897,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-12,346961,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-14,65093,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-19,320049,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-21,158038,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-27,308768,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-12-28,125492,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-03,229010,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-04,258383,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-09,190757,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-11,196976,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-17,118376,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-18,134916,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-23,172914,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-25,210430,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-01-30,239861,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-01,165065,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-06,351125,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-08,116778,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-13,67502,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-15,20156,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-21,236907,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-22,246085,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-02-27,68097,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-01,132395,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-06,57864,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-08,278172,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-13,34666,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-15,101941,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-20,9759,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-22,26034,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-27,290025,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-03-29,195853,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-03,145018,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-05,76038,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-10,54118,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-12,69840,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-17,110769,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-19,322721,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-24,36558,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-04-26,7395,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-01,116683,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-03,154197,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-08,12660,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-10,42422,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-15,319097,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-17,109089,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-22,304751,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-24,42802,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-30,60761,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-05-31,174028,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-06-05,95363,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-06-12,349171,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-06-28,80797,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-07-03,2000,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-07-05,113135,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-07-10,223364,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2023-07-12,NA,202909,NA,Lab Phase 2
Utility4,sars-cov-2,2023-07-17,NA,179619,NA,Lab Phase 2
Utility4,sars-cov-2,2023-07-19,NA,115572,NA,Lab Phase 2
Utility4,sars-cov-2,2023-07-24,NA,37487,NA,Lab Phase 2
Utility4,sars-cov-2,2023-07-26,NA,56887,NA,Lab Phase 2
Utility4,sars-cov-2,2023-07-31,NA,148794,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-02,NA,240234,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-07,NA,14335,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-09,NA,128753,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-14,NA,265023,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-16,NA,242157,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-21,NA,338044,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-23,NA,144088,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-28,NA,128567,NA,Lab Phase 2
Utility4,sars-cov-2,2023-08-30,NA,339967,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-05,NA,222648,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-06,NA,156668,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-11,NA,174742,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-13,NA,350706,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-18,NA,200261,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-20,NA,35800,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-25,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2023-09-27,NA,199372,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-02,NA,335845,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-03,NA,129089,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-04,NA,284822,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-09,NA,53724,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-11,NA,290611,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-16,NA,38937,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-18,NA,217093,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-23,NA,209683,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-25,NA,241450,NA,Lab Phase 2
Utility4,sars-cov-2,2023-10-30,NA,229061,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-01,NA,130446,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-06,NA,255162,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-08,NA,350705,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-13,NA,266578,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-15,NA,281790,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-20,NA,245703,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-27,NA,37236,NA,Lab Phase 2
Utility4,sars-cov-2,2023-11-29,NA,35028,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-04,NA,268989,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-06,NA,204073,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-11,NA,18135,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-13,NA,101499,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-18,NA,271105,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-20,NA,23906,NA,Lab Phase 2
Utility4,sars-cov-2,2023-12-26,NA,29643,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-02,NA,325535,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-03,NA,268926,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-08,NA,134320,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-10,NA,305162,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-16,NA,172707,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-17,NA,189590,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-22,NA,335945,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-24,NA,97381,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-29,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-01-31,NA,255632,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-05,NA,81998,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-07,NA,228038,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-12,NA,31068,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-14,NA,349048,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-20,NA,166650,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-21,NA,101445,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-26,NA,140803,NA,Lab Phase 2
Utility4,sars-cov-2,2024-02-28,NA,255939,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-04,NA,109569,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-06,NA,93642,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-11,NA,212944,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-13,NA,266436,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-18,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-20,NA,13722,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-25,NA,141753,NA,Lab Phase 2
Utility4,sars-cov-2,2024-03-27,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-01,NA,41845,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-03,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-08,NA,12768,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-10,NA,109603,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-15,NA,274221,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-17,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-22,NA,15222,NA,Lab Phase 2
Utility4,sars-cov-2,2024-04-29,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-01,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-06,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-08,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-13,NA,28783,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-15,NA,94456,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-20,NA,201259,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-22,NA,196279,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-28,NA,13704,NA,Lab Phase 2
Utility4,sars-cov-2,2024-05-29,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-03,NA,230538,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-05,NA,272916,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-10,NA,249804,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-12,NA,341332,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-20,NA,172703,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-24,NA,251404,NA,Lab Phase 2
Utility4,sars-cov-2,2024-06-26,NA,252555,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-01,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-10,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-15,NA,263448,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-17,NA,300272,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-22,NA,274239,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-24,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-29,NA,11895,NA,Lab Phase 2
Utility4,sars-cov-2,2024-07-31,NA,313324,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-05,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-07,NA,54108,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-12,NA,335013,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-14,NA,2000,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-19,NA,190462,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-26,NA,143084,NA,Lab Phase 2
Utility4,sars-cov-2,2024-08-28,NA,135123,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-03,NA,59676,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-04,NA,63748,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-09,NA,189389,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-11,NA,133989,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-18,NA,92035,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-23,NA,89624,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-25,NA,342121,NA,Lab Phase 2
Utility4,sars-cov-2,2024-09-30,NA,NA,1996656,Lab Phase 3
Utility4,sars-cov-2,2024-10-02,NA,NA,1455018,Lab Phase 3
Utility4,sars-cov-2,2024-10-08,NA,NA,1590071,Lab Phase 3
Utility4,sars-cov-2,2024-10-09,NA,NA,249266,Lab Phase 3
Utility4,sars-cov-2,2024-10-14,NA,NA,820269,Lab Phase 3
Utility4,sars-cov-2,2024-10-16,NA,NA,367577,Lab Phase 3
Utility4,sars-cov-2,2024-10-21,NA,NA,1944051,Lab Phase 3
Utility4,sars-cov-2,2024-10-23,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2024-10-28,NA,NA,1535173,Lab Phase 3
Utility4,sars-cov-2,2024-10-30,NA,NA,2131269,Lab Phase 3
Utility4,sars-cov-2,2024-11-04,NA,NA,724215,Lab Phase 3
Utility4,sars-cov-2,2024-11-06,NA,NA,1174261,Lab Phase 3
Utility4,sars-cov-2,2024-11-12,NA,NA,2086185,Lab Phase 3
Utility4,sars-cov-2,2024-11-13,NA,NA,2114717,Lab Phase 3
Utility4,sars-cov-2,2024-11-18,NA,NA,1377773,Lab Phase 3
Utility4,sars-cov-2,2024-11-20,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2024-11-25,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2024-12-02,NA,NA,1182163,Lab Phase 3
Utility4,sars-cov-2,2024-12-04,NA,NA,1561297,Lab Phase 3
Utility4,sars-cov-2,2024-12-09,NA,NA,360425,Lab Phase 3
Utility4,sars-cov-2,2024-12-11,NA,NA,314373,Lab Phase 3
Utility4,sars-cov-2,2024-12-16,NA,NA,1277908,Lab Phase 3
Utility4,sars-cov-2,2024-12-18,NA,NA,773991,Lab Phase 3
Utility4,sars-cov-2,2024-12-30,NA,NA,703960,Lab Phase 3
Utility4,sars-cov-2,2025-01-06,NA,NA,1771250,Lab Phase 3
Utility4,sars-cov-2,2025-01-08,NA,NA,330764,Lab Phase 3
Utility4,sars-cov-2,2025-01-13,NA,NA,1481960,Lab Phase 3
Utility4,sars-cov-2,2025-01-15,NA,NA,520750,Lab Phase 3
Utility4,sars-cov-2,2025-01-21,NA,NA,1365069,Lab Phase 3
Utility4,sars-cov-2,2025-01-27,NA,NA,583819,Lab Phase 3
Utility4,sars-cov-2,2025-02-03,NA,NA,729115,Lab Phase 3
Utility4,sars-cov-2,2025-02-05,NA,NA,312002,Lab Phase 3
Utility4,sars-cov-2,2025-02-10,NA,NA,1031347,Lab Phase 3
Utility4,sars-cov-2,2025-02-12,NA,NA,947693,Lab Phase 3
Utility4,sars-cov-2,2025-02-18,NA,NA,557478,Lab Phase 3
Utility4,sars-cov-2,2025-02-19,NA,NA,1565927,Lab Phase 3
Utility4,sars-cov-2,2025-02-24,NA,NA,533483,Lab Phase 3
Utility4,sars-cov-2,2025-03-03,NA,NA,640779,Lab Phase 3
Utility4,sars-cov-2,2025-03-05,NA,NA,590593,Lab Phase 3
Utility4,sars-cov-2,2025-03-10,NA,NA,1627851,Lab Phase 3
Utility4,sars-cov-2,2025-03-12,NA,NA,1952489,Lab Phase 3
Utility4,sars-cov-2,2025-03-12,NA,NA,1952489,Lab Phase 3
Utility4,sars-cov-2,2025-03-12,NA,NA,1952489,Lab Phase 3
Utility4,sars-cov-2,2025-03-12,NA,NA,1952489,Lab Phase 3
Utility4,sars-cov-2,2025-03-12,NA,NA,1952489,Lab Phase 3
Utility4,sars-cov-2,2025-03-17,NA,NA,1864264,Lab Phase 3
Utility4,sars-cov-2,2025-03-19,NA,NA,822807,Lab Phase 3
Utility4,sars-cov-2,2025-03-24,NA,NA,392325,Lab Phase 3
Utility4,sars-cov-2,2025-03-26,NA,NA,1605948,Lab Phase 3
Utility4,sars-cov-2,2025-03-31,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-04-02,NA,NA,798848,Lab Phase 3
Utility4,sars-cov-2,2025-04-07,NA,NA,1915224,Lab Phase 3
Utility4,sars-cov-2,2025-04-09,NA,NA,563636,Lab Phase 3
Utility4,sars-cov-2,2025-04-14,NA,NA,1358829,Lab Phase 3
Utility4,sars-cov-2,2025-04-16,NA,NA,1699882,Lab Phase 3
Utility4,sars-cov-2,2025-04-21,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-04-23,NA,NA,2116030,Lab Phase 3
Utility4,sars-cov-2,2025-04-28,NA,NA,939103,Lab Phase 3
Utility4,sars-cov-2,2025-04-30,NA,NA,593395,Lab Phase 3
Utility4,sars-cov-2,2025-05-07,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-12,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-14,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-19,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-21,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-27,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-05-28,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-06-02,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-06-04,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-06-11,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2025-06-16,NA,NA,1947491,Lab Phase 3
Utility4,sars-cov-2,2025-06-23,NA,NA,1247674,Lab Phase 3
Utility5,FLUAV,2024-09-30,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-03,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-08,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-10,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-14,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-17,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-21,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-24,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-28,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-10-31,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-04,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-12,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-14,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-18,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-21,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-11-25,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-02,NA,NA,2713116,Lab Phase 3
Utility5,FLUAV,2024-12-05,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-09,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-12,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-16,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-19,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2024-12-26,NA,NA,6858043,Lab Phase 3
Utility5,FLUAV,2025-01-02,NA,NA,1878914,Lab Phase 3
Utility5,FLUAV,2025-01-09,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-01-13,NA,NA,6256990,Lab Phase 3
Utility5,FLUAV,2025-01-16,NA,NA,5900586,Lab Phase 3
Utility5,FLUAV,2025-01-21,NA,NA,1442355,Lab Phase 3
Utility5,FLUAV,2025-01-27,NA,NA,2613545,Lab Phase 3
Utility5,FLUAV,2025-01-30,NA,NA,6328271,Lab Phase 3
Utility5,FLUAV,2025-02-03,NA,NA,1331022,Lab Phase 3
Utility5,FLUAV,2025-02-06,NA,NA,2254508,Lab Phase 3
Utility5,FLUAV,2025-02-10,NA,NA,1000775,Lab Phase 3
Utility5,FLUAV,2025-02-13,NA,NA,6646985,Lab Phase 3
Utility5,FLUAV,2025-02-18,NA,NA,6676001,Lab Phase 3
Utility5,FLUAV,2025-02-20,NA,NA,3376828,Lab Phase 3
Utility5,FLUAV,2025-02-24,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-02-26,NA,NA,6880700,Lab Phase 3
Utility5,FLUAV,2025-02-27,NA,NA,7093755,Lab Phase 3
Utility5,FLUAV,2025-03-03,NA,NA,1013120,Lab Phase 3
Utility5,FLUAV,2025-03-06,NA,NA,352924,Lab Phase 3
Utility5,FLUAV,2025-03-10,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-03-13,NA,NA,4394079,Lab Phase 3
Utility5,FLUAV,2025-03-17,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-03-20,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-03-24,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-03-27,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-03-31,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-03,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-07,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-14,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-17,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-21,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-24,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-04-28,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-01,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-08,NA,NA,2830527,Lab Phase 3
Utility5,FLUAV,2025-05-12,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-15,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-19,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-22,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-27,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-05-29,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-02,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-05,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-09,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-12,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-16,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-23,NA,NA,600,Lab Phase 3
Utility5,FLUAV,2025-06-26,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-09-30,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-03,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-08,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-10,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-14,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-17,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-21,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-24,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-28,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-10-31,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-04,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-12,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-14,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-18,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-21,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-11-25,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-02,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-05,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-09,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-12,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-16,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-19,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2024-12-26,NA,NA,5444597,Lab Phase 3
Utility5,FLUBV,2025-01-02,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-09,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-13,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-16,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-21,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-27,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-01-30,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-03,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-06,NA,NA,6557011,Lab Phase 3
Utility5,FLUBV,2025-02-10,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-13,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-18,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-20,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-24,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-26,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-02-27,NA,NA,4328588,Lab Phase 3
Utility5,FLUBV,2025-03-03,NA,NA,4700940,Lab Phase 3
Utility5,FLUBV,2025-03-06,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-03-10,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-03-13,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-03-17,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-03-20,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-03-24,NA,NA,5682150,Lab Phase 3
Utility5,FLUBV,2025-03-27,NA,NA,4689083,Lab Phase 3
Utility5,FLUBV,2025-03-31,NA,NA,600,Lab Phase 3
Utility5,FLUBV,2025-04-03,NA,NA,2826389,Lab Phase 3
