Utility,county,pcr_target,Date,SARS-2 Copies/L (uncorrected),pcr_target_cl_95_lo,pcr_target_cl_95_up,sample_id,quality_flag,flow_rate,sample_type,lab_phase,pcr_target_below_lod,reporting_jurisdiction,wwtp_jurisdiction,sewershed_name_in_case_linelist,sewershed_name_in_spatial_file,upstream_location_specify_nwss_dcipher
Utility1,08001,sars-cov-2,2022-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-02,408866,309784,88136,UA20220602,no,1.227,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-06,465862,292649,465862,UA20220606,no,1.112,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-09,38732,-23524,38732,UA20220609,yes,1.187,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-13,372287,-106727,191288,UA20220613,yes,1.192,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-16,308379,22457,308379,UA20220616,no,1.198,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-23,461470,326221,79732,UA20220623,no,1.167,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-27,234957,-302614,43628,UA20220627,yes,1.106,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-06-30,411289,-46054,411289,UA20220630,yes,1.156,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-07,505671,-192423,370395,UA20220707,yes,1.173,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-11,237152,237152,237152,UA20220711,no,1.162,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-14,372986,240896,372986,UA20220714,no,1.238,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-18,273763,-2321,273763,UA20220718,yes,1.231,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-21,2000,2000,2000,UA20220721,yes,1.295,24-hr flow-weighted composite,Lab Phase 1,yes,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-28,548974,208374,139391,UA20220728,no,1.186,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-01,125566,-252845,125566,UA20220801,yes,1.276,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-04,246944,246944,246944,UA20220804,no,1.223,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-08,209741,209741,209741,UA20220808,no,1.255,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-11,236203,-179972,236203,UA20220811,yes,1.227,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-15,501834,394240,334380,UA20220815,no,1.231,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-18,560804,-182245,21388,UA20220818,yes,1.667,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-22,198255,3720,198255,UA20220822,no,1.358,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-25,14957,-24309,14957,UA20220825,yes,1.373,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-29,354405,211288,354405,UA20220829,no,1.331,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-01,34795,-274286,34795,UA20220901,yes,1.415,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-08,480558,207414,480558,UA20220908,no,1.26,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-12,529227,166940,529227,UA20220912,no,1.1,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-15,235958,235958,154571,UA20220915,no,1.1,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-19,46278,46278,46278,UA20220919,no,1.161,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-22,380588,380588,116176,UA20220922,no,1.031,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-29,403590,403590,403590,UA20220929,no,0.991,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-03,50271,-160079,50271,UA20221003,yes,1.006,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-06,258826,258826,258826,UA20221006,no,0.997,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-10,170066,-181965,170066,UA20221010,yes,1.062,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-13,177523,-190698,177523,UA20221013,yes,1.061,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-17,328793,-231255,328793,UA20221017,yes,0.975,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-20,114083,114083,114083,UA20221020,no,1.056,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-24,259590,-310607,33973,UA20221024,yes,1.059,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-27,255529,-274001,255529,UA20221027,yes,1.071,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-10-31,6413,6413,6413,UA20221031,no,1.027,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
Utility1,08001,sars-cov-2,2022-11-03,422264,281287,374458,UA20221103,no,1.002,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,CITY OF UTILITY1 RWWF,City of Utility1,NA
