"","reporting_jurisdiction","county_names","other_jurisdiction","zipcode","population_served","sewage_travel_time","sample_location","sample_location_specify","institution_type","epaid","wwtp_name","wwtp_jurisdiction","capacity_mgd","industrial_input","stormwater_input","influent_equilibrated","sample_type","composite_freq","sample_matrix","collection_storage_time","collection_storage_temp","pasteurized","pretreatment","pretreatment_specify","solids_separation","concentration_method","extraction_method","pre_conc_storage_time","pre_conc_storage_temp","pre_ext_storage_time","pre_ext_storage_temp","tot_conc_vol","ext_blank","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","pcr_target","pcr_gene_target","pcr_gene_target_ref","pcr_type","lod_ref","hum_frac_target_mic","hum_frac_target_mic_ref","hum_frac_target_chem","hum_frac_target_chem_ref","other_norm_name","other_norm_ref","quant_stan_type","stan_ref","inhibition_method","num_no_target_control","sample_collect_date","sample_collect_time","flow_rate","ph","conductivity","tss","collection_water_temp","equiv_sewage_amt","sample_id","lab_id","qc_ignore","analysis_ignore","validated_method","test_result_date","pcr_target_units","pcr_target_avg_conc","pcr_target_std_error","pcr_target_cl_95_lo","pcr_target_cl_95_up","pcr_target_below_lod","lod_sewage","ntc_amplify","rec_eff_percent","inhibition_detect","inhibition_adjust","hum_frac_mic_conc","hum_frac_mic_unit","hum_frac_chem_conc","hum_frac_chem_unit","other_norm_conc","other_norm_unit","quality_flag","major_lab_method","major_lab_method_desc","qc_internal"
"24","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rsv","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/25/2024","7:00",0.86,NA,NA,NA,NA,44045,"UA20240325","CDPHE",NA,NA,NA,"3/27/2024","copies/L wastewater",139136,139136,-38301,139136,"no",4000,"no",42.04,"no","no",NA,NA,NA,NA,0,"","Below LOQ",NA,NA,NA
"25","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.9,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/28/2024","-2209046400",0.955,NA,NA,NA,NA,44045,"UA20240328","CDPHE",NA,NA,"no","4/1/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"26","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.2,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/1/2024","7:00",0.87,NA,NA,NA,NA,44045,"Al20240401","CDPHE",NA,NA,"no","4/4/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"27","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/4/2024","-2209046400",0.889,NA,NA,NA,NA,44045,"UA20240404","CDPHE",NA,NA,"no","4/9/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"28","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/8/2024","-2209046400",0.874,NA,NA,NA,NA,44045,"UA20240408","CDPHE",NA,NA,"no","4/16/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"29","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.4,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/11/2024","-2209046400",0.963,NA,NA,NA,NA,44045,"UA20240411","CDPHE",NA,NA,"no","4/16/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"30","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/15/2024","-2209046400",0.989,NA,NA,NA,NA,44045,"UA20240415","CDPHE",NA,NA,"no","4/19/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"31","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.4,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/18/2024","-2209039800",0.982,NA,NA,NA,NA,44045,"UA20240418","CDPHE",NA,NA,"no","4/22/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"32","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/22/2024","-2209046400",1.013,NA,NA,NA,NA,44045,"UA20242204","CDPHE",NA,NA,"no","4/24/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"33","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.9,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/25/2024","-2209046400",1.115,NA,NA,NA,NA,44045,"UA20240425","CDPHE",NA,NA,"no","4/30/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"34","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.9,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/2/2024","-2209046400",1.196,NA,NA,NA,NA,44045,"UA20240502","CDPHE",NA,NA,"no","5/13/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"35","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/6/2024","-2209046400",1.213,NA,NA,NA,NA,44045,"UA20240506","CDPHE",NA,NA,"no","5/13/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"36","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.9,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/9/2024","-2209039200",1.237,NA,NA,NA,NA,44045,"UA20240509","CDPHE",NA,NA,"no","5/14/2024","copies/L wastewater",366463,82228,122410,366463,"yes",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"37","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/13/2024","-2209046400",1.24,NA,NA,NA,NA,44045,"UA20240513","CDPHE",NA,NA,"no","5/17/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"38","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Grab",NA,"raw wastewater",NA,2.9,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/16/2024","-2209046400",1.264,NA,NA,NA,NA,44045,"UA20240516","CDPHE",NA,NA,"no","5/20/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"39","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.2,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/20/2024","-2209046400",1.331,NA,NA,NA,NA,44045,"UA20240520","CDPHE",NA,NA,"no","5/22/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"40","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.5,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) a QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality iicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV staard for signs of molecular inhibition from the wastewater samples.",1,"5/23/2024","-2209046400",1.339,NA,NA,NA,NA,44045,"UA20240523","CDPHE",NA,NA,"no","5/28/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"41","CO","8003",NA,81101,18364,NA,"primary influent",NA,"not institution specific","CO0044458","Utility1","CO",2.571,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_A","N[792-723] N[749-680]","CDPHE RSV_A Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"5/28/2024","-2209046400",1.287,NA,NA,NA,NA,44045,"UA20240528","CDPHE",NA,NA,"no","5/30/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",42.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
