"","wwtp_name","sample_id","sample_collect_date","flu_pcr_target","flu_pcr_target_avg_conc","h5_pcr_target_avg_conc","h5_detected","h3_pcr_target_avg_conc","h3_detected","h1_pcr_target_avg_conc","h1_detected"
"935","Utility3",NA,"2025-03-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"936","Utility3",NA,"2025-03-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"937","Utility3",NA,"2025-03-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"938","Utility3",NA,"2025-03-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"939","Utility3",NA,"2025-03-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"940","Utility3","UC20250313","2025-03-13","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"941","Utility3",NA,"2025-03-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"942","Utility3",NA,"2025-03-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"943","Utility3",NA,"2025-03-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"944","Utility3","UC20250317","2025-03-17","Inf_A-MP","4939559","600","Not Detected","600","Not Detected","3037255","Detected"
"945","Utility3",NA,"2025-03-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"946","Utility3",NA,"2025-03-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"947","Utility3","UC20250320","2025-03-20","Inf_A-MP","10519281","600","Not Detected","600","Not Detected","600","Not Detected"
"948","Utility3",NA,"2025-03-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"949","Utility3",NA,"2025-03-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"950","Utility3",NA,"2025-03-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"951","Utility3","UC20250324","2025-03-24","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"952","Utility3",NA,"2025-03-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"953","Utility3",NA,"2025-03-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"954","Utility3","UC20250327","2025-03-27","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"955","Utility3",NA,"2025-03-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"956","Utility3",NA,"2025-03-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"957","Utility3",NA,"2025-03-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"958","Utility3","UC20250331","2025-03-31","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"959","Utility3",NA,"2025-04-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"960","Utility3",NA,"2025-04-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"961","Utility3","UC20250403","2025-04-03","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"962","Utility3",NA,"2025-04-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"963","Utility3",NA,"2025-04-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"964","Utility3",NA,"2025-04-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"965","Utility3","UC20250407","2025-04-07","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"966","Utility3",NA,"2025-04-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"967","Utility3",NA,"2025-04-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"968","Utility3","UC20250410","2025-04-10","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"969","Utility3",NA,"2025-04-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"970","Utility3",NA,"2025-04-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"971","Utility3",NA,"2025-04-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"972","Utility3","UC20250414","2025-04-14","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"973","Utility3",NA,"2025-04-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"974","Utility3",NA,"2025-04-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"975","Utility3","UC20250417","2025-04-17","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"976","Utility3",NA,"2025-04-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"977","Utility3",NA,"2025-04-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"978","Utility3",NA,"2025-04-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"979","Utility3","UC20250421","2025-04-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"980","Utility3",NA,"2025-04-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"981","Utility3",NA,"2025-04-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"982","Utility3","UC20250424","2025-04-24","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"983","Utility3",NA,"2025-04-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"984","Utility3",NA,"2025-04-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"985","Utility3",NA,"2025-04-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"986","Utility3","UC20250428","2025-04-28","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"987","Utility3",NA,"2025-04-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"988","Utility3",NA,"2025-04-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"989","Utility3","UC20250501","2025-05-01","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"990","Utility3",NA,"2025-05-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"991","Utility3",NA,"2025-05-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"992","Utility3",NA,"2025-05-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"993","Utility3","UC20250505","2025-05-05","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"994","Utility3",NA,"2025-05-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"995","Utility3",NA,"2025-05-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"996","Utility3","UC20250508","2025-05-08","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"997","Utility3",NA,"2025-05-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"998","Utility3",NA,"2025-05-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"999","Utility3",NA,"2025-05-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1000","Utility3","UC20250512","2025-05-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1001","Utility3",NA,"2025-05-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1002","Utility3",NA,"2025-05-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1003","Utility3","UC20250515","2025-05-15","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1004","Utility3",NA,"2025-05-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1005","Utility3",NA,"2025-05-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1006","Utility3",NA,"2025-05-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1007","Utility3","UC20250519","2025-05-19","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1008","Utility3",NA,"2025-05-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1009","Utility3",NA,"2025-05-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1010","Utility3","UC20250522","2025-05-22","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1011","Utility3",NA,"2025-05-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1012","Utility3",NA,"2025-05-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1013","Utility3",NA,"2025-05-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1014","Utility3",NA,"2025-05-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1015","Utility3",NA,"2025-05-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1016","Utility3",NA,"2025-05-28","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1017","Utility3","UC20250529","2025-05-29","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1018","Utility3",NA,"2025-05-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1019","Utility3",NA,"2025-05-31","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1020","Utility3",NA,"2025-06-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1021","Utility3","UC20250602","2025-06-02","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1022","Utility3",NA,"2025-06-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1023","Utility3",NA,"2025-06-04","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1024","Utility3","UC20250605","2025-06-05","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1025","Utility3",NA,"2025-06-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1026","Utility3",NA,"2025-06-07","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1027","Utility3",NA,"2025-06-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1028","Utility3","UC20250609","2025-06-09","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1029","Utility3",NA,"2025-06-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1030","Utility3",NA,"2025-06-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1031","Utility3","UC20250612","2025-06-12","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1032","Utility3",NA,"2025-06-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1033","Utility3",NA,"2025-06-14","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1034","Utility3",NA,"2025-06-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1035","Utility3","UC20250616","2025-06-16","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1036","Utility3",NA,"2025-06-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1037","Utility3",NA,"2025-06-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1038","Utility3",NA,"2025-06-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1039","Utility3",NA,"2025-06-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1040","Utility3",NA,"2025-06-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1041","Utility3",NA,"2025-06-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1042","Utility3","UC20250623","2025-06-23","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1043","Utility3",NA,"2025-06-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1044","Utility3",NA,"2025-06-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1045","Utility3","UC20250626","2025-06-26","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1046","Utility3",NA,"2025-06-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1047","Utility3",NA,"2025-06-28","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1048","Utility3",NA,"2025-06-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1049","Utility3","UC20250630","2025-06-30","Inf_A-MP","6300837",NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1050","Utility3",NA,"2025-07-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1051","Utility3",NA,"2025-07-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1052","Utility3",NA,"2025-07-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1053","Utility3",NA,"2025-07-04","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1054","Utility3",NA,"2025-07-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1055","Utility3",NA,"2025-07-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1056","Utility3","UC20250707","2025-07-07","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1057","Utility3",NA,"2025-07-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1058","Utility3",NA,"2025-07-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1059","Utility3","UC20250710","2025-07-10","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1060","Utility3",NA,"2025-07-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1061","Utility3",NA,"2025-07-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1062","Utility3",NA,"2025-07-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1063","Utility3","UC20250714","2025-07-14","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1064","Utility3",NA,"2025-07-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1065","Utility3",NA,"2025-07-16","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1066","Utility3","UC20250717","2025-07-17","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1067","Utility3",NA,"2025-07-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1068","Utility3",NA,"2025-07-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1069","Utility3",NA,"2025-07-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1070","Utility3","UC20250721","2025-07-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1071","Utility3",NA,"2025-07-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1072","Utility3",NA,"2025-07-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1073","Utility3","UC20250724","2025-07-24","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1074","Utility3",NA,"2025-07-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1075","Utility3",NA,"2025-07-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1076","Utility3",NA,"2025-07-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1077","Utility3","UC20250728","2025-07-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1078","Utility3",NA,"2025-07-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1079","Utility3",NA,"2025-07-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1080","Utility3","UC20250731","2025-07-31","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1081","Utility3",NA,"2025-08-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1082","Utility3",NA,"2025-08-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1083","Utility3",NA,"2025-08-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1084","Utility3","UC20250804","2025-08-04","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1085","Utility3",NA,"2025-08-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1086","Utility3",NA,"2025-08-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1087","Utility3","UC20250807","2025-08-07","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1088","Utility3",NA,"2025-08-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1089","Utility3",NA,"2025-08-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1090","Utility3",NA,"2025-08-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1091","Utility3","UC20250811","2025-08-11","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1092","Utility3",NA,"2025-08-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1093","Utility3",NA,"2025-08-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1094","Utility3","UC20250814","2025-08-14","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1095","Utility3",NA,"2025-08-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1096","Utility3",NA,"2025-08-16","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1097","Utility3",NA,"2025-08-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1098","Utility3","UC20250818","2025-08-18","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1099","Utility3",NA,"2025-08-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1100","Utility3",NA,"2025-08-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1101","Utility3","UC20250821","2025-08-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1102","Utility3",NA,"2025-08-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1103","Utility3",NA,"2025-08-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1104","Utility3",NA,"2025-08-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1105","Utility3","UC20250825","2025-08-25","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1106","Utility3",NA,"2025-08-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1107","Utility3",NA,"2025-08-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1108","Utility3","UC20250828","2025-08-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1109","Utility3",NA,"2025-08-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1110","Utility3",NA,"2025-08-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1111","Utility3",NA,"2025-08-31","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1112","Utility3",NA,"2025-09-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1113","Utility3","UC20250902","2025-09-02","Inf_A-MP","600","600","Not Detected","600","Not Tested","600","Not Tested"
"1114","Utility4","UD20240930","2024-09-30","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"1115","Utility4",NA,"2024-10-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1116","Utility4","UD20241002","2024-10-02","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1117","Utility4",NA,"2024-10-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1118","Utility4",NA,"2024-10-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1119","Utility4",NA,"2024-10-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1120","Utility4",NA,"2024-10-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1121","Utility4",NA,"2024-10-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1122","Utility4","UD20241008","2024-10-08","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1123","Utility4","UD20241009","2024-10-09","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1124","Utility4",NA,"2024-10-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1125","Utility4",NA,"2024-10-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1126","Utility4",NA,"2024-10-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1127","Utility4",NA,"2024-10-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1128","Utility4","UD20241014","2024-10-14","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"1129","Utility4",NA,"2024-10-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1130","Utility4","UD20241016","2024-10-16","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1131","Utility4",NA,"2024-10-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1132","Utility4",NA,"2024-10-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1133","Utility4",NA,"2024-10-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1134","Utility4",NA,"2024-10-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1135","Utility4","UD20241021","2024-10-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1136","Utility4",NA,"2024-10-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1137","Utility4","UD20241023","2024-10-23","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1138","Utility4",NA,"2024-10-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1139","Utility4",NA,"2024-10-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1140","Utility4",NA,"2024-10-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1141","Utility4",NA,"2024-10-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1142","Utility4","UD20241028","2024-10-28","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1143","Utility4",NA,"2024-10-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1144","Utility4","UD20241030","2024-10-30","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1145","Utility4",NA,"2024-10-31","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1146","Utility4",NA,"2024-11-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1147","Utility4",NA,"2024-11-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1148","Utility4",NA,"2024-11-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1149","Utility4","UD20241104","2024-11-04","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1150","Utility4",NA,"2024-11-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1151","Utility4","UD20241106","2024-11-06","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1152","Utility4",NA,"2024-11-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1153","Utility4",NA,"2024-11-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1154","Utility4",NA,"2024-11-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1155","Utility4",NA,"2024-11-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1156","Utility4",NA,"2024-11-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1157","Utility4","UD20241112","2024-11-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1158","Utility4","UD20241113","2024-11-13","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1159","Utility4",NA,"2024-11-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1160","Utility4",NA,"2024-11-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1161","Utility4",NA,"2024-11-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1162","Utility4",NA,"2024-11-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1163","Utility4","UD20241118","2024-11-18","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
